tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
568439661590396928,negative,1.0,Can't Tell,0.6729,Delta,N/A,ZKatcher,N/A,0,@JetBlue How is travel bank credit issued by your company fraud - I acquired credit from family friend Charles Kravitz - see his account,"[0.0, 0.0]",2015-02-19 07:59:11 -0800,"Washington, DC",Eastern Time (US & Canada)
568438528666959872,negative,1.0,Flight Booking Problems,0.3437,Delta,N/A,Old_bauer,N/A,0,talked to a @JetBlue manager and she offered we pay 3X's in cash what we originally paid #nothanks #jetblue #ripoff #flyunited,N/A,2015-02-19 07:54:40 -0800,N/A,Eastern Time (US & Canada)
568438162369822720,negative,0.6719,Flight Booking Problems,0.3781,Delta,N/A,HisBoots,N/A,0,.@JetBlue @ZKatcher 😂😂😂😂😂OMG. Bored &amp; read through this convo.. Seems like JetBlue is on point.,N/A,2015-02-19 07:53:13 -0800,Live Free or Die ,Eastern Time (US & Canada)
568437285605257216,negative,1.0,Cancelled Flight,0.6316,Delta,N/A,Old_bauer,N/A,0,@JetBlue Cancelled Flightling tickets for 3 best friends going on vacation and never told us #jetblue #fixthis #ripoff @ZKatcher @bretharold,N/A,2015-02-19 07:49:44 -0800,N/A,Eastern Time (US & Canada)
568437189694111744,negative,0.6513,Bad Flight,0.3288,Delta,N/A,Tostie,N/A,0,@JetBlue Apparently the pilot had made some announcement about engine trouble and losing fuel too quickly.,N/A,2015-02-19 07:49:21 -0800,"Waltham, MA",Eastern Time (US & Canada)
568436613384155136,negative,1.0,Customer Service Issue,0.649,Delta,N/A,Old_bauer,N/A,1,@JetBlue trying to charge us $550 dollars cash for tickets we paid for months in advance #isthisreal #nevertoldus #jetblue #NeverAgain,N/A,2015-02-19 07:47:04 -0800,N/A,Eastern Time (US & Canada)
568435926503976960,negative,0.6801,Flight Booking Problems,0.3419,Delta,N/A,wclsc59,N/A,0,@JetBlue please get service started at @triflight and offer good routes lile florida upstate ny vegas etc,N/A,2015-02-19 07:44:20 -0800,johnson city tn,N/A
568435750485819392,negative,1.0,Cancelled Flight,0.6702,Delta,N/A,Old_bauer,N/A,0,"@JetBlue Cancelled Flightling flights, sending out tickets, then not telling the buyer... #jetblue how is that allowed?",N/A,2015-02-19 07:43:38 -0800,N/A,Eastern Time (US & Canada)
568435677190336512,negative,0.6201,Can't Tell,0.6201,Delta,N/A,ZKatcher,N/A,0,@JetBlue i am here - what is your resolution?,"[0.0, 0.0]",2015-02-19 07:43:21 -0800,"Washington, DC",Eastern Time (US & Canada)
568434729684307970,negative,1.0,Flight Attendant Complaints,1.0,Delta,N/A,eatplaylove1,N/A,0,@JetBlue not making a great first impression on my first flight. 20 minutes before boarding and the gate agent still can't assign me a seat?,N/A,2015-02-19 07:39:35 -0800,N/A,Eastern Time (US & Canada)
568434307989159936,negative,0.6951,Late Flight,0.6951,Delta,N/A,MikeH1123,N/A,0,@JetBlue My Flight 1318 is delayed and I am connecting from Boston. Is it possible to switch me to Flight 118 so I can make my connection?,N/A,2015-02-19 07:37:54 -0800,"Brooklyn, NY",America/Atikokan
568434301496381441,negative,1.0,Cancelled Flight,1.0,Delta,N/A,Old_bauer,N/A,0,@JetBlue loves Cancelled Flightling tickets and not telling their customers #flyunited,N/A,2015-02-19 07:37:53 -0800,N/A,Eastern Time (US & Canada)
568433716206436353,negative,1.0,Cancelled Flight,0.6347,Delta,N/A,Old_bauer,N/A,0,@JetBlue tickets were confirmed and sent out. find out today that they Cancelled Flightled our tickets months ago and never sent an email #jetblue,N/A,2015-02-19 07:35:33 -0800,N/A,Eastern Time (US & Canada)
568433301880479746,negative,1.0,Cancelled Flight,1.0,Delta,N/A,Old_bauer,N/A,0,@JetBlue would have been good to know months ago that you Cancelled Flightled our flights leaving tomorrow #telleveryone #jetblue #NeverAgain,N/A,2015-02-19 07:33:54 -0800,N/A,Eastern Time (US & Canada)
568433145437138944,negative,1.0,Customer Service Issue,1.0,Delta,N/A,ZKatcher,N/A,0,"@JetBlue rather than trying to resolve customer issues, only options offered were paying cash @ airport or write letter. #JustifyThisSupport","[0.0, 0.0]",2015-02-19 07:33:17 -0800,"Washington, DC",Eastern Time (US & Canada)
568433045805465600,negative,1.0,Flight Attendant Complaints,0.6854,Delta,N/A,Schnitz85,N/A,0,@JetBlue I'm on flight and no booze being served 30 min in... What gives? #lostrevenue #angryandsober #bachelorpartymishap,N/A,2015-02-19 07:32:53 -0800,"New York, NY",Quito
568432677789011968,negative,1.0,Can't Tell,0.6659,Delta,N/A,LisaTweetsa,N/A,0,@JetBlue I've used you guys for 10 years but after this experience I will NEVER EVER use you again.,N/A,2015-02-19 07:31:26 -0800,"New York, NY ",Quito
568432609866457088,negative,1.0,Cancelled Flight,1.0,Delta,N/A,Old_bauer,N/A,0,@JetBlue managers telling us to write a letter because we're upset about our tickets to leave tomorrow getting Cancelled Flightled without any notice,N/A,2015-02-19 07:31:09 -0800,N/A,Eastern Time (US & Canada)
568432328902610944,negative,1.0,Customer Service Issue,1.0,Delta,N/A,LisaTweetsa,N/A,0,@JetBlue Maybe stop telling people the wrong info on your customer service calls.,N/A,2015-02-19 07:30:02 -0800,"New York, NY ",Quito
568431356037996545,negative,1.0,Customer Service Issue,1.0,Delta,N/A,LisaTweetsa,N/A,0,"@JetBlue customer service was so bad updating my points, once I use my next points, I won't be flying you. Point system is almost a sham.",N/A,2015-02-19 07:26:10 -0800,"New York, NY ",Quito
568431120032915457,negative,1.0,Customer Service Issue,0.6802,Delta,N/A,Old_bauer,N/A,0,@JetBlue ruining vacations left and right. Who would have thought an airline can Cancelled Flight tickets without telling the buyer,N/A,2015-02-19 07:25:14 -0800,N/A,Eastern Time (US & Canada)
568430874049581058,negative,1.0,Cancelled Flight,0.6966,Delta,N/A,Old_bauer,N/A,0,@JetBlue better find a way to get me to Puerto Rico tomorrow morning besides charging us three times in cash what we originally paid,N/A,2015-02-19 07:24:15 -0800,N/A,Eastern Time (US & Canada)
568430681367453696,negative,1.0,Customer Service Issue,1.0,Delta,N/A,ZKatcher,N/A,0,@JetBlue I spent over an hour of my morning on hold w/ your customer support. I want my confirmed flight to be taken care of,N/A,2015-02-19 07:23:30 -0800,"Washington, DC",Eastern Time (US & Canada)
568430087298801666,negative,1.0,Customer Service Issue,0.6559999999999999,Delta,N/A,Old_bauer,N/A,0,@JetBlue @ZKatcher @bretharold does it look like to we talked to customer service? http://t.co/vYUAnh4Iqr,N/A,2015-02-19 07:21:08 -0800,N/A,Eastern Time (US & Canada)
568429798604857344,negative,0.7112,Late Flight,0.3609,Delta,N/A,ZKatcher,N/A,0,"@JetBlue claims w/ customer protection they ""will notify customers of delays, Cancelled Flightlations and diversions."" #NotTRUE http://t.co/3oq1T4ohjl","[0.0, 0.0]",2015-02-19 07:19:59 -0800,"Washington, DC",Eastern Time (US & Canada)
568427942382071810,negative,0.6990000000000001,Flight Booking Problems,0.6990000000000001,Delta,N/A,Old_bauer,N/A,0,"@JetBlue if there is a ""processing error"" the  why do you send out full flight tickets and confirmations? #FlySouthwest",N/A,2015-02-19 07:12:37 -0800,N/A,Eastern Time (US & Canada)
568426489055719425,negative,1.0,Customer Service Issue,0.6916,Delta,N/A,ZKatcher,N/A,1,@JetBlue tells me $130 paid &amp; confirmed flight will now cost me $566.80 CASH ONLY @ airport  22 hours before my flight  #RIPOFF #NoSupport,"[0.0, 0.0]",2015-02-19 07:06:50 -0800,"Washington, DC",Eastern Time (US & Canada)
568425272304934912,negative,1.0,Cancelled Flight,0.6676,Delta,N/A,ZKatcher,N/A,1,"@JetBlue = WORST. Booked in Oct. w/ email confirm &amp; NEVER INFORMED Cancelled Flightlation. Instructed ""to mail written letter"" http://t.co/c7Kzbvf8h8","[0.0, 0.0]",2015-02-19 07:02:00 -0800,"Washington, DC",Eastern Time (US & Canada)
568424902287446016,negative,1.0,Flight Attendant Complaints,0.6531,Delta,N/A,yippersNY,N/A,0,"@JetBlue No, he didn't have more info. I was more infuriated by the way previous rep treated me. how she can possibly work as a JetBlue rep?",N/A,2015-02-19 07:00:32 -0800,N/A,N/A
568423284401836032,negative,1.0,Customer Service Issue,1.0,Delta,N/A,yippersNY,N/A,0,@JetBlue she hung up before I can get name. She took no accountability for keeping me on hold +20min. Next rep was not able to track name,N/A,2015-02-19 06:54:06 -0800,N/A,N/A
568422658494185472,negative,0.6702,Can't Tell,0.6702,Delta,N/A,AliBessette,N/A,0,@JetBlue the free wifi makes up for the television not working... It's staticy #ithelpsabit,N/A,2015-02-19 06:51:37 -0800,N/A,Quito
568420497563598848,negative,1.0,Customer Service Issue,1.0,Delta,N/A,yippersNY,N/A,0,@JetBlue I have been on phone with rep for over 30 min and was transferred after asking not to be. She was the worse rep I ever had,N/A,2015-02-19 06:43:02 -0800,N/A,N/A
568417260668379136,negative,1.0,Customer Service Issue,1.0,Delta,N/A,alanbestnyc,N/A,0,@JetBlue How is it possible the only way to contact your fraud department is mailing a physical letter? No telephone? No email? REALLY??,N/A,2015-02-19 06:30:10 -0800,N/A,Quito
568416305101070336,negative,1.0,Late Flight,1.0,Delta,N/A,kbosspotter,N/A,0,@JetBlue is flight 51 on 4/24/15 moved back? When I booked it said we arrive 11:31 but now it says 12:08 😢,N/A,2015-02-19 06:26:22 -0800,Logan International Airport,Atlantic Time (Canada)
568403649753448448,negative,1.0,Can't Tell,0.6154,Delta,N/A,freeportblue76,N/A,0,@JetBlue case making jackass out me we not allowed do favor say?get right care less!me no out of vacation now true see!am!peter scott,N/A,2015-02-19 05:36:05 -0800,N/A,N/A
568400398748266496,negative,1.0,Customer Service Issue,0.6974,Delta,N/A,akhanIO,N/A,0,@JetBlue False - agent let us do an extra leg room upgrade for $ but not upgrade to mint. Poor business practices. #badcustomerservice,N/A,2015-02-19 05:23:10 -0800,N/A,Pacific Time (US & Canada)
568400096586395649,negative,1.0,Customer Service Issue,0.6782,Delta,N/A,KatLaur12,N/A,0,@JetBlue tried them not helpful. Really dissatisfied with Flight Booking Problems my whole trip with jet blue this time around besides the flights.,"[33.81346953, -117.91426571]",2015-02-19 05:21:58 -0800,Boston,Pacific Time (US & Canada)
568395094232932352,negative,1.0,Flight Booking Problems,1.0,Delta,N/A,akhanIO,N/A,0,@jetblue rqstd upgrade to mint at LAX and was told no because i used points! Why turn down $1600 bcz I used points? #trueblue,N/A,2015-02-19 05:02:05 -0800,N/A,Pacific Time (US & Canada)
568391878871285760,negative,0.6765,Can't Tell,0.3634,Delta,N/A,lbyav,N/A,0,@jetblue trading customer experience for short term $$. So sad for this (previous?) loyal customer. https://t.co/dFmvmiBH4x,N/A,2015-02-19 04:49:18 -0800,"29 Sawyer Rd., Waltham, MA",Eastern Time (US & Canada)
568387362239205376,negative,1.0,Bad Flight,0.6804,Delta,N/A,Lane_,N/A,0,@JetBlue flight 577  fll to sfo. No speed line even though I paid for it. No coffee on flight. and my non stop now has an unscheduled stop,N/A,2015-02-19 04:31:21 -0800,South Florida,Eastern Time (US & Canada)
568380876855353344,negative,1.0,Customer Service Issue,1.0,Delta,N/A,juntocaustic,N/A,0,@JetBlue Why wasn't a $15 service credit voucher I received for tv not working accepted on my next flight for a pillow?,N/A,2015-02-19 04:05:35 -0800,N/A,Atlantic Time (Canada)
568365652597014528,negative,0.3573,Can't Tell,0.3573,Delta,N/A,JetBlueNews,N/A,0,@JetBlue's CEO battles to appease passengers and Wall Street - @TheVDT http://t.co/h6cE3mWCqj,N/A,2015-02-19 03:05:05 -0800,USA,Sydney
568269372151734273,negative,1.0,Flight Attendant Complaints,0.6943,Delta,N/A,heyheyman,N/A,0,@JetBlue Every crew member I dealt with in Orlando was incredibly rude. I'm actually pretty disgusted with JetBlue right now.,N/A,2015-02-18 20:42:30 -0800,"Boston, MA",Eastern Time (US & Canada)
568256684642213888,negative,1.0,Bad Flight,0.3534,Delta,N/A,TJBlazer,N/A,0,@JetBlue is it your standard protocol to call security onto a plane for a crying baby?,N/A,2015-02-18 19:52:05 -0800,"gulf coast, FL",Eastern Time (US & Canada)
568255102567518208,negative,1.0,Customer Service Issue,0.6762,Delta,N/A,heyheyman,N/A,0,@JetBlue Finally starting to come out. 40 minutes and no communication is not acceptable. Letting me down today.,N/A,2015-02-18 19:45:48 -0800,"Boston, MA",Eastern Time (US & Canada)
568254137676242945,negative,0.6579,Customer Service Issue,0.3451,Delta,N/A,heyheyman,N/A,0,@JetBlue Found someone to ask. No answers. Landed almost 40 minutes ago.,N/A,2015-02-18 19:41:58 -0800,"Boston, MA",Eastern Time (US & Canada)
568253266456395776,negative,0.6522,Lost Luggage,0.6522,Delta,N/A,heyheyman,N/A,0,@JetBlue Flight 1951. Bags haven't come and we landed 30 minutes ago.,N/A,2015-02-18 19:38:31 -0800,"Boston, MA",Eastern Time (US & Canada)
568250993776803840,negative,1.0,Flight Attendant Complaints,0.6599,Delta,N/A,MissPeache,N/A,0,@JetBlue Gnight checked in at POS &amp; supervisor was unaware of policy. That sucked having to guide him to the internet. He was v unfriendly,N/A,2015-02-18 19:29:29 -0800,On the road to paradise,Eastern Time (US & Canada)
568244687477161984,negative,1.0,Late Flight,1.0,Delta,N/A,zbarry1015,N/A,0,"@JetBlue 2 hour delay while sitting on the plane and you still wanna charge me for beer? Nah, I'm good.",N/A,2015-02-18 19:04:25 -0800,"Boston, MA",Eastern Time (US & Canada)
568244170848137217,negative,1.0,Customer Service Issue,1.0,Delta,N/A,JustRhinoceros,N/A,0,"@JetBlue your customer services agent Jorge at Orlando International is rude and disrespectful, I never want to deal with your bullshit ever",N/A,2015-02-18 19:02:22 -0800,Saint Leo ,Eastern Time (US & Canada)
568241499831287808,negative,0.6739,Late Flight,0.3804,Delta,N/A,Tostie,N/A,0,"@JetBlue If it was simply a minor mechanical, why would they say that?",N/A,2015-02-18 18:51:45 -0800,"Waltham, MA",Eastern Time (US & Canada)
568241460279181312,negative,0.684,Can't Tell,0.684,Delta,N/A,bradingalls,N/A,0,@JetBlue can you tweet #closepwcs to get the word out?😢,N/A,2015-02-18 18:51:36 -0800,N/A,N/A
568241382776635392,negative,0.6782,Flight Attendant Complaints,0.3563,Delta,N/A,Tostie,N/A,0,"@JetBlue My mother had overheard a personnel ask the attendant if ""the passengers really knew what was going on"" and the attendant said no.",N/A,2015-02-18 18:51:17 -0800,"Waltham, MA",Eastern Time (US & Canada)
568240338164252672,negative,1.0,Bad Flight,0.6523,Delta,N/A,Tostie,N/A,0,@JetBlue What happened w/#19 from BOS-SAN? My mother is onboard &amp; the crew was evasive as to why they had to return to BOS the first time.,N/A,2015-02-18 18:47:08 -0800,"Waltham, MA",Eastern Time (US & Canada)
568239330168315905,negative,0.6339,Late Flight,0.6339,Delta,N/A,JustRhinoceros,N/A,0,@JetBlue it says it is now 9:58 you owe me,N/A,2015-02-18 18:43:08 -0800,Saint Leo ,Eastern Time (US & Canada)
568239189055176704,negative,1.0,Late Flight,0.6544,Delta,N/A,JustRhinoceros,N/A,0,@JetBlue I want you to pay for my parking fee at Orlando airport because your app told me my moms flight landed at 9:19 and it lied,N/A,2015-02-18 18:42:34 -0800,Saint Leo ,Eastern Time (US & Canada)
568221088750161920,negative,1.0,Late Flight,1.0,Delta,N/A,rabbilaufer,N/A,0,@JetBlue They told us 10 minutes almost 40 minutes ago.,N/A,2015-02-18 17:30:39 -0800,N/A,Eastern Time (US & Canada)
568220169803325440,negative,1.0,Late Flight,0.6947,Delta,N/A,rabbilaufer,N/A,0,"@JetBlue 1472, FLL to LGA. This is getting old. 4th @JetBlue flight in 2.5 weeks, 4th significant delay.",N/A,2015-02-18 17:27:00 -0800,N/A,Eastern Time (US & Canada)
568220131819720705,negative,1.0,Damaged Luggage,0.6773,Delta,N/A,edgarsantana,N/A,0,@JetBlue I just submitted feedback for you @gripeo. Not a good way 2 handle baggage or customers: http://t.co/F6COpX1Fvj,N/A,2015-02-18 17:26:51 -0800,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
568216703055876096,negative,1.0,Late Flight,1.0,Delta,N/A,JunkyardFiegs,N/A,0,"@JetBlue I was believing you for a minute, but we just got delayed for a 3rd time!","[40.64527675, -73.7761654]",2015-02-18 17:13:13 -0800,N/A,Central Time (US & Canada)
568215093596573696,negative,0.6419,Late Flight,0.6419,Delta,N/A,msitver,N/A,0,@Jetblue Delay = Perfect time to learn Swift programming with @TeamTreehouse,"[0.0, 0.0]",2015-02-18 17:06:49 -0800,"New York, New York",Eastern Time (US & Canada)
568212538778906624,negative,0.6598,Customer Service Issue,0.3711,Delta,N/A,Bill_Faulk,N/A,0,"@JetBlue I put it my ""to"" and ""from"" airports, click update and it tells me to put in my ""to"" and ""from"" airports.",N/A,2015-02-18 16:56:40 -0800,#ManorvilleInExile,Eastern Time (US & Canada)
568211991757770752,negative,0.6522,Flight Booking Problems,0.6522,Delta,N/A,Bill_Faulk,N/A,0,"@JetBlue Why doesn't your ""Best Fare Finder"" work?",N/A,2015-02-18 16:54:30 -0800,#ManorvilleInExile,Eastern Time (US & Canada)
568208831030943744,negative,1.0,Late Flight,1.0,Delta,N/A,pir2h,N/A,0,@JetBlue third JetBlue flight in less than a week. All Late Flight not for weather.  Reliability going downhill.,N/A,2015-02-18 16:41:56 -0800,N/A,N/A
568207527067783168,negative,0.6831,Can't Tell,0.6831,Delta,N/A,JunkyardFiegs,N/A,0,@JetBlue This is how you have me feeling.... http://t.co/esUu0hiAjM,N/A,2015-02-18 16:36:45 -0800,N/A,Central Time (US & Canada)
568207228412542976,negative,1.0,Late Flight,1.0,Delta,N/A,pir2h,N/A,0,@JetBlue why is the buffalo flight so Late Flight?,N/A,2015-02-18 16:35:34 -0800,N/A,N/A
568206634758983681,negative,1.0,Can't Tell,1.0,Delta,N/A,Alealmrivas,N/A,0,@JetBlue u suck Big Donkey Balls!,N/A,2015-02-18 16:33:13 -0800,Dominican Republic,Mountain Time (US & Canada)
568204705861652480,negative,0.6766,Late Flight,0.6766,Delta,N/A,pir2h,N/A,0,@jetblue waiting for flt 105 to Chicago. Why hasn't aircraft left buffalo yet?,"[40.64527481, -73.77615604]",2015-02-18 16:25:33 -0800,N/A,N/A
568204616594165760,negative,1.0,Can't Tell,1.0,Delta,N/A,BeautifulLifePD,N/A,0,@JetBlue I don't think I'll be testing those waters out on my own dime again.,"[40.51809311, -74.48552378]",2015-02-18 16:25:11 -0800,"Austin, TX",Quito
568203709802532864,negative,1.0,Late Flight,1.0,Delta,N/A,JunkyardFiegs,N/A,0,@JetBlue C'mon now. My flight's delayed annnnnd you can't give me a pick?!? I'm about to tweet at @united or @Delta .......,N/A,2015-02-18 16:21:35 -0800,N/A,Central Time (US & Canada)
568203438099529728,negative,0.6641,Can't Tell,0.6641,Delta,N/A,heyheyman,N/A,0,@JetBlue Flight is 100% full.,N/A,2015-02-18 16:20:31 -0800,"Boston, MA",Eastern Time (US & Canada)
568203124760055808,negative,0.6598,Lost Luggage,0.3508,Delta,N/A,Ginzan77,N/A,0,@JetBlue Walked down the hall to Carousel 8...found all bags sitting there. Still no words from crew...signage still not updated,N/A,2015-02-18 16:19:16 -0800,Northern Virginia,Eastern Time (US & Canada)
568202590032236544,negative,1.0,Bad Flight,0.66,Delta,N/A,heyheyman,N/A,0,@JetBlue Headphone jack not working on my flight.,N/A,2015-02-18 16:17:08 -0800,"Boston, MA",Eastern Time (US & Canada)
568202287216234496,negative,1.0,Customer Service Issue,0.3741,Delta,N/A,Ginzan77,N/A,0,@JetBlue Tried...considerable confusion...no announcement...no sign updates,N/A,2015-02-18 16:15:56 -0800,Northern Virginia,Eastern Time (US & Canada)
568201002731622400,negative,1.0,Lost Luggage,1.0,Delta,N/A,Ginzan77,N/A,0,@JetBlue #JetBlueBOS What's up with luggage for Flt 790 DCA-BOS?  Pax waiting for 30 min for bags...no show. Carousel 6 signs not updating.,N/A,2015-02-18 16:10:50 -0800,Northern Virginia,Eastern Time (US & Canada)
568199579201605632,negative,0.6345,Damaged Luggage,0.3308,Delta,N/A,edgarsantana,N/A,0,@JetBlue I had 2 fight 2 get a credit for the value of my bag but I got it. #skytrax #jetblue #corpgreed #nevertakeno http://t.co/6MBVJFlpBM,N/A,2015-02-18 16:05:10 -0800,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
568199101981937665,negative,1.0,Flight Attendant Complaints,0.6859999999999999,Delta,N/A,BeautifulLifePD,N/A,0,@JetBlue They did not have any &amp; asked if I wanted tea. How do you have tea&amp;not coffee? I'm a gold on United &amp; coffee I nvr think 2x about,"[40.51806327, -74.48518231]",2015-02-18 16:03:17 -0800,"Austin, TX",Quito
568198666613338112,negative,1.0,Late Flight,1.0,Delta,N/A,amirieb,N/A,0,@JetBlue : ur Wed BWI-BOSTON flights (8pm) really need to be better scheduled! They are almost always delayed!,N/A,2015-02-18 16:01:33 -0800,"College Park, MD",Eastern Time (US & Canada)
568198057155641344,negative,1.0,Flight Booking Problems,0.3868,Delta,N/A,GavinRamblesOn,N/A,0,@JetBlue I'd fly to an airline who actually gave a crap about its fliers outside of generic apologies. Jet Blue is terrible #jetblue,N/A,2015-02-18 15:59:08 -0800,"Denver, CO/NYC",Mountain Time (US & Canada)
568196466503770112,negative,1.0,Late Flight,1.0,Delta,N/A,JunkyardFiegs,N/A,0,@JetBlue the big board says we aren't leaving until after 8:30 😩,"[40.64518126, -73.77582926]",2015-02-18 15:52:48 -0800,N/A,Central Time (US & Canada)
568196117147463680,negative,1.0,Can't Tell,0.6501,Delta,N/A,BeautifulLifePD,N/A,0,@JetBlue while I appreciate that you actually responded I travel way too much for you to tell me coffee is not a basic option,"[40.51794328, -74.48516831]",2015-02-18 15:51:25 -0800,"Austin, TX",Quito
568195569350549504,negative,1.0,Customer Service Issue,0.3588,Delta,N/A,GenuineJack,N/A,0,"@JetBlue, my dads vacation to SXM got delayed a day because of @AmericanAir shoddy service. Earliest FLL &gt; SXM flight? trying to hep him out",N/A,2015-02-18 15:49:14 -0800,Massachusetts,Central Time (US & Canada)
568193698284118016,negative,1.0,Customer Service Issue,1.0,Delta,N/A,djh11375,N/A,0,@JetBlue I did not report the updated info - don't know how to reach them without a super long wait on hold at your main number.,N/A,2015-02-18 15:41:48 -0800,"Forest Hills, NY",Eastern Time (US & Canada)
568192660923666433,negative,0.6522,Late Flight,0.3579,Delta,N/A,JunkyardFiegs,N/A,0,@JetBlue Whoa! No tag and you still saw my tweet. Flight 105 JFK to Chicago. Trying to get home to see my little brother wrestle!,"[40.64520088, -73.77587636]",2015-02-18 15:37:41 -0800,N/A,Central Time (US & Canada)
568186002759671808,negative,1.0,Damaged Luggage,0.35,Delta,N/A,edgarsantana,N/A,0,@JetBlue so why do you put this at the bottom of ur baggage report? For fun? #JetBlue @airlinequality #skytrax http://t.co/tU9JX2jaZN,N/A,2015-02-18 15:11:14 -0800,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
568184134666981376,negative,0.6779999999999999,Can't Tell,0.6779999999999999,Delta,N/A,edgarsantana,N/A,0,"@JetBlue if u want to be helpful save me the trip from Westchester Cty to JFK, plus parking - my info is in the photo http://t.co/JI7xkS2jkk",N/A,2015-02-18 15:03:48 -0800,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
568182544124014592,negative,1.0,Lost Luggage,0.8436,Delta,negative,edgarsantana,"Lost Luggage
Damaged Luggage",0,@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail,N/A,2015-02-18 14:57:29 -0800,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
568181761114546176,negative,1.0,Damaged Luggage,0.3554,Delta,N/A,edgarsantana,N/A,0,@JetBlue u now have my gears grinding. The JFK baggage office told me I need to bring the bag back right now if not they will close my claim,N/A,2015-02-18 14:54:22 -0800,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
568177882620661760,negative,1.0,Damaged Luggage,1.0,Delta,N/A,edgarsantana,N/A,0,@JetBlue U say our safety is our highest priority but that doesn't extend 2 our property? This is totally nuts. http://t.co/xZY7pHKFGR,N/A,2015-02-18 14:38:58 -0800,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
568176390325075968,negative,1.0,Damaged Luggage,1.0,Delta,N/A,edgarsantana,N/A,0,@JetBlue glad u happy I have my bag but as a traveler I entrusted u w/ my property &amp; u return it damaged &amp; that's the best answer u have?,N/A,2015-02-18 14:33:02 -0800,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
568175537258156033,negative,1.0,Can't Tell,1.0,Delta,N/A,BernieCheersing,N/A,0,@JetBlue is the worst. I have to postpone my trip and they can't accommodate guests like @SouthwestAir #NeverAgain,N/A,2015-02-18 14:29:38 -0800,Washington DC,Central Time (US & Canada)
568173792406740994,negative,1.0,Can't Tell,1.0,Delta,N/A,mcontrerasnyc,N/A,0,@JetBlue PR-friendly tweets don't help drive accountability. Hope Mr. Hayes takes note.,N/A,2015-02-18 14:22:42 -0800,N/A,N/A
568168505998229505,negative,1.0,Late Flight,1.0,Delta,N/A,mcontrerasnyc,N/A,0,@JetBlue Only wish your ground operation was as expedient as your Twitter response team! Delay just got extended!,N/A,2015-02-18 14:01:42 -0800,N/A,N/A
568167917004718080,negative,0.6709999999999999,Customer Service Issue,0.3395,Delta,N/A,MarissaBreton,N/A,0,@JetBlue only w/ $70 upgrade. Unsure why she can't just switch someone around. I called 24 hrs in advance for this reason.,N/A,2015-02-18 13:59:22 -0800,Boston,Eastern Time (US & Canada)
568165395279929344,negative,1.0,Customer Service Issue,0.6665,Delta,N/A,johnny_danks,N/A,0,@JetBlue keeps asking me to enter a valid email address. My info is saved and has worked hundreds of times before,N/A,2015-02-18 13:49:20 -0800,N/A,N/A
568160197367242752,negative,1.0,Flight Booking Problems,0.7090000000000001,Delta,N/A,kbosspotter,N/A,0,@JetBlue can't change it. True blue points and I can't get to a phone,N/A,2015-02-18 13:28:41 -0800,Logan International Airport,Atlantic Time (Canada)
568157491927896064,negative,0.6742,Lost Luggage,0.6742,Delta,N/A,thisnamerocks2,N/A,0,@JetBlue should've been on one of your flights instead... @SouthwestAir has now lost our bags to add insult to injury,N/A,2015-02-18 13:17:56 -0800,"Canton, MA",N/A
568156672365092864,negative,0.6559,Flight Booking Problems,0.3333,Delta,N/A,carloscrazyself,N/A,0,@JetBlue I'm trying to add my 2012 flights to my Badges account but i don't see an option. Help plz?,N/A,2015-02-18 13:14:41 -0800,Atlantic City ,Eastern Time (US & Canada)
568155066668060672,negative,1.0,Can't Tell,0.6684,Delta,N/A,thisnamerocks2,N/A,0,"@JetBlue I cheated on you, and I'm sorry. I'll never do it again. @SouthwestAir has given my wife and I the worst start to a honeymoon ever",N/A,2015-02-18 13:08:18 -0800,"Canton, MA",N/A
568146088416448513,negative,1.0,Customer Service Issue,0.6691,Delta,N/A,rolf_schomaker,N/A,0,@JetBlue lots of people scratching heads and looking at screens ignoring passengers,"[40.77471899, -73.86957658]",2015-02-18 12:32:37 -0800,ft Lauderdale,N/A
568145883679875072,negative,1.0,Flight Attendant Complaints,0.6936,Delta,N/A,rolf_schomaker,N/A,0,@JetBlue what's going on with 1171 LGA-FLL..poor to no communication from gate agents??,"[40.77460155, -73.86969694]",2015-02-18 12:31:48 -0800,ft Lauderdale,N/A
568142966570807296,negative,1.0,Customer Service Issue,0.6932,Delta,N/A,TimSaviola,N/A,0,"@JetBlue FYI - your android app is set to not be applicable with the Nexus 6 - please fix (its a phone, not a tablet). Cheers!",N/A,2015-02-18 12:20:13 -0800,"Brooklyn, NY",N/A
